"DataType","Version","pro_long","pro_lat","entry_name"
"Layer","ISRaDv2",-80,73.13,"Ellis_2004"
"Layer","ISRaDv2",-80,73.13,"Ellis_2004"
"Layer","ISRaDv2",-80,73.13,"Ellis_2004"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-80,73.13,"Ellis_2006"
"Layer","ISRaDv2",-39.744556,-18.607611,"França_2016"
"Layer","ISRaDv2",-39.744556,-18.607611,"França_2016"
"Layer","ISRaDv2",-39.744556,-18.607611,"França_2016"
"Layer","ISRaDv2",-39.744556,-18.607611,"França_2016"
"Layer","ISRaDv2",114.358869,4.375831,"Gandois_2014"
"Layer","ISRaDv2",114.358869,4.375831,"Gandois_2014"
"Layer","ISRaDv2",114.358869,4.375831,"Gandois_2014"
"Layer","ISRaDv2",114.353731,4.369442,"Gandois_2014"
"Layer","ISRaDv2",114.353731,4.369442,"Gandois_2014"
"Layer","ISRaDv2",114.353731,4.369442,"Gandois_2014"
"Layer","ISRaDv2",114.353308,4.361511,"Gandois_2014"
"Layer","ISRaDv2",114.353308,4.361511,"Gandois_2014"
"Layer","ISRaDv2",114.353308,4.361511,"Gandois_2014"
"Layer","ISRaDv2",114.366408,4.4335,"Gandois_2014"
"Layer","ISRaDv2",114.366408,4.4335,"Gandois_2014"
"Layer","ISRaDv2",114.366408,4.4335,"Gandois_2014"
"Layer","ISRaDv2",114.363372,4.420356,"Gandois_2014"
"Layer","ISRaDv2",114.363372,4.420356,"Gandois_2014"
"Layer","ISRaDv2",114.363372,4.420356,"Gandois_2014"
"Layer","ISRaDv2",114.359122,4.405861,"Gandois_2014"
"Layer","ISRaDv2",114.359122,4.405861,"Gandois_2014"
"Layer","ISRaDv2",114.359122,4.405861,"Gandois_2014"
"Layer","ISRaDv2",114.366806,4.405417,"Gandois_2014"
"Layer","ISRaDv2",114.366806,4.405417,"Gandois_2014"
"Layer","ISRaDv2",114.366806,4.405417,"Gandois_2014"
"Layer","ISRaDv2",114.366806,4.405417,"Gandois_2014"
"Layer","ISRaDv2",-148.5045,70.3709,"Gao_2018"
"Layer","ISRaDv2",-148.5045,70.3709,"Gao_2018"
"Layer","ISRaDv2",-148.9557,65.9809,"Gao_2018"
"Layer","ISRaDv2",-148.27,66.2423,"Gao_2018"
"Layer","ISRaDv2",101.671208,72.484093,"Gentsch_2018"
"Layer","ISRaDv2",101.671208,72.484093,"Gentsch_2018"
"Layer","ISRaDv2",101.671208,72.484093,"Gentsch_2018"
"Layer","ISRaDv2",101.671208,72.484093,"Gentsch_2018"
"Layer","ISRaDv2",101.671208,72.484093,"Gentsch_2018"
"Layer","ISRaDv2",101.671208,72.484093,"Gentsch_2018"
"Layer","ISRaDv2",101.671208,72.484093,"Gentsch_2018"
"Layer","ISRaDv2",101.671208,72.484093,"Gentsch_2018"
"Layer","ISRaDv2",101.671208,72.484093,"Gentsch_2018"
"Layer","ISRaDv2",98.45439,73.421871,"Gentsch_2018"
"Layer","ISRaDv2",98.45439,73.421871,"Gentsch_2018"
"Layer","ISRaDv2",98.45439,73.421871,"Gentsch_2018"
"Layer","ISRaDv2",98.45439,73.421871,"Gentsch_2018"
"Layer","ISRaDv2",98.45439,73.421871,"Gentsch_2018"
"Layer","ISRaDv2",98.45439,73.421871,"Gentsch_2018"
"Layer","ISRaDv2",98.45439,73.421871,"Gentsch_2018"
"Layer","ISRaDv2",98.45439,73.421871,"Gentsch_2018"
"Layer","ISRaDv2",98.45439,73.421871,"Gentsch_2018"
"Layer","ISRaDv2",98.45439,73.421871,"Gentsch_2018"
"Layer","ISRaDv2",161.751543,69.446123,"Gentsch_2018"
"Layer","ISRaDv2",161.710116,69.437654,"Gentsch_2018"
"Layer","ISRaDv2",161.710116,69.437654,"Gentsch_2018"
"Layer","ISRaDv2",38.5,-3,"Gillson_2004"
"Layer","ISRaDv2",38.5,-3,"Gillson_2004"
"Layer","ISRaDv2",38.5,-3,"Gillson_2004"
"Layer","ISRaDv2",108.8167,-7.6667,"Hapsari_2019"
"Layer","ISRaDv2",-2.399167,54.691111,"Hardie_2011"
"Layer","ISRaDv2",-2.399167,54.691111,"Hardie_2011"
"Layer","ISRaDv2",-2.399167,54.691111,"Hardie_2011"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-82.401556,9.424778,"Hedgpeth_2021"
"Layer","ISRaDv2",-88.93,55.27,"Holmquist_2014"
"Layer","ISRaDv2",-88.93,55.27,"Holmquist_2014"
"Layer","ISRaDv2",-88.93,55.27,"Holmquist_2014"
"Layer","ISRaDv2",-88.93,55.27,"Holmquist_2014"
"Layer","ISRaDv2",-88.95,55.42,"Holmquist_2014"
"Layer","ISRaDv2",-88.95,55.42,"Holmquist_2014"
"Layer","ISRaDv2",-88.95,55.42,"Holmquist_2014"
"Layer","ISRaDv2",-88.95,55.42,"Holmquist_2014"
"Layer","ISRaDv2",-88.95,55.42,"Holmquist_2014"
"Layer","ISRaDv2",-88.95,55.42,"Holmquist_2014"
"Layer","ISRaDv2",-89.32,54.77,"Holmquist_2014"
"Layer","ISRaDv2",-89.32,54.77,"Holmquist_2014"
"Layer","ISRaDv2",-89.32,54.77,"Holmquist_2014"
"Layer","ISRaDv2",-89.32,54.77,"Holmquist_2014"
"Layer","ISRaDv2",-89.32,54.77,"Holmquist_2014"
"Layer","ISRaDv2",-89.52,54.4,"Holmquist_2014"
"Layer","ISRaDv2",-89.52,54.4,"Holmquist_2014"
"Layer","ISRaDv2",-89.52,54.4,"Holmquist_2014"
"Layer","ISRaDv2",-89.52,54.4,"Holmquist_2014"
"Layer","ISRaDv2",-89.8,51.07,"Holmquist_2014"
"Layer","ISRaDv2",-90.13,52.02,"Holmquist_2014"
"Layer","ISRaDv2",-90.13,52.02,"Holmquist_2014"
"Layer","ISRaDv2",-90.13,52.02,"Holmquist_2014"
"Layer","ISRaDv2",-90.13,52.02,"Holmquist_2014"
"Layer","ISRaDv2",-89.93,52.87,"Holmquist_2014"
"Layer","ISRaDv2",-89.93,52.87,"Holmquist_2014"
"Layer","ISRaDv2",-89.93,50.47,"Holmquist_2014"
"Layer","ISRaDv2",-89.93,50.47,"Holmquist_2014"
"Layer","ISRaDv2",-89.93,50.47,"Holmquist_2014"
"Layer","ISRaDv2",116.76,-0.063,"Hope_2005"
"Layer","ISRaDv2",116.48,-0.09,"Hope_2005"
"Layer","ISRaDv2",116.84,0.151,"Hope_2005"
"Layer","ISRaDv2",116.84,0.151,"Hope_2005"
"Layer","ISRaDv2",116.62,0.189,"Hope_2005"
"Layer","ISRaDv2",116.62,0.189,"Hope_2005"
"Layer","ISRaDv2",116.62,0.189,"Hope_2005"
"Layer","ISRaDv2",116.29,-0.163,"Hope_2005"
"Layer","ISRaDv2",116.29,-0.163,"Hope_2005"
"Layer","ISRaDv2",116.29,-0.163,"Hope_2005"
"Layer","ISRaDv2",116.31,-0.275,"Hope_2005"
"Layer","ISRaDv2",116.31,-0.275,"Hope_2005"
"Layer","ISRaDv2",116.31,-0.275,"Hope_2005"
"Layer","ISRaDv2",116.31,-0.275,"Hope_2005"
"Layer","ISRaDv2",116.58,-0.069,"Hope_2005"
"Layer","ISRaDv2",116.58,-0.069,"Hope_2005"
"Layer","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Layer","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Layer","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Layer","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Layer","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Layer","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Layer","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Layer","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Layer","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Layer","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Layer","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Layer","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Layer","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Layer","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Layer","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Layer","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Layer","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Layer","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Layer","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Layer","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Layer","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Layer","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Layer","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Layer","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Layer","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Layer","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Layer","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Layer","ISRaDv2",-78.19239,-0.31041,"Hribljan_2016"
"Layer","ISRaDv2",-78.19239,-0.31041,"Hribljan_2016"
"Layer","ISRaDv2",-78.200011,-0.31916,"Hribljan_2016"
"Layer","ISRaDv2",-78.200011,-0.31916,"Hribljan_2016"
"Layer","ISRaDv2",-78.200011,-0.31916,"Hribljan_2016"
"Layer","ISRaDv2",-78.200011,-0.31916,"Hribljan_2016"
"Layer","ISRaDv2",-78.19226,-0.31209,"Hribljan_2016"
"Layer","ISRaDv2",-78.19226,-0.31209,"Hribljan_2016"
"Layer","ISRaDv2",-78.19226,-0.31209,"Hribljan_2016"
"Layer","ISRaDv2",-78.1993,-0.32143,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.2021,-0.327,"Hribljan_2016"
"Layer","ISRaDv2",-78.215196,-0.328749,"Hribljan_2016"
"Layer","ISRaDv2",-78.215196,-0.328749,"Hribljan_2016"
"Layer","ISRaDv2",-78.215196,-0.328749,"Hribljan_2016"
"Layer","ISRaDv2",-78.215196,-0.328749,"Hribljan_2016"
"Layer","ISRaDv2",-78.215196,-0.328749,"Hribljan_2016"
"Layer","ISRaDv2",-78.157162,-0.480641,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.244067,-0.5055,"Hribljan_2016"
"Layer","ISRaDv2",-78.281074,-0.493453,"Hribljan_2016"
"Layer","ISRaDv2",62.94,67.06,"Hugelius_2012; Routh_2014"
"Layer","ISRaDv2",62.94,67.06,"Hugelius_2012; Routh_2014"
"Layer","ISRaDv2",62.93,67.06,"Hugelius_2012; Routh_2014"
"Layer","ISRaDv2",62.93,67.06,"Hugelius_2012; Routh_2014"
"Layer","ISRaDv2",62.93,67.06,"Hugelius_2012; Routh_2014"
"Layer","ISRaDv2",62.93,67.06,"Hugelius_2012; Routh_2014"
"Layer","ISRaDv2",65.35,67.08,"Jankovská_2006"
"Layer","ISRaDv2",65.35,67.08,"Jankovská_2006"
"Layer","ISRaDv2",65.35,67.08,"Jankovská_2006"
"Layer","ISRaDv2",125.13,69.38,"Jasinski_1999"
"Layer","ISRaDv2",125.13,69.38,"Jasinski_1999"
"Layer","ISRaDv2",125.13,69.38,"Jasinski_1999"
"Layer","ISRaDv2",125.13,69.38,"Jasinski_1999"
"Layer","ISRaDv2",125.13,69.38,"Jasinski_1999"
"Layer","ISRaDv2",125.13,69.38,"Jasinski_1999"
"Layer","ISRaDv2",-157.73,63.57,"Johnston_2014"
"Layer","ISRaDv2",-157.73,63.57,"Johnston_2014"
"Layer","ISRaDv2",-157.73,63.57,"Johnston_2014"
"Layer","ISRaDv2",-164.26,66.51,"Jones_2012"
"Layer","ISRaDv2",-164.48139142,66.56592582,"Jones_2012"
"Layer","ISRaDv2",-164.28224679,66.57025851,"Jones_2012"
"Layer","ISRaDv2",-79.207996,33.422823,"Jones_2017"
"Layer","ISRaDv2",-79.207996,33.422823,"Jones_2017"
"Layer","ISRaDv2",-79.207996,33.422823,"Jones_2017"
"Layer","ISRaDv2",-79.207996,33.422823,"Jones_2017"
"Layer","ISRaDv2",-79.207996,33.422823,"Jones_2017"
"Layer","ISRaDv2",-79.207996,33.422823,"Jones_2017"
"Layer","ISRaDv2",-79.207996,33.422823,"Jones_2017"
"Layer","ISRaDv2",-79.34166,33.34001,"Jones_2017"
"Layer","ISRaDv2",-79.34166,33.34001,"Jones_2017"
"Layer","ISRaDv2",-79.34166,33.34001,"Jones_2017"
"Layer","ISRaDv2",-79.34166,33.34001,"Jones_2017"
"Layer","ISRaDv2",-79.3447,33.35003,"Jones_2017"
"Layer","ISRaDv2",-79.3447,33.35003,"Jones_2017"
"Layer","ISRaDv2",-79.3447,33.35003,"Jones_2017"
"Layer","ISRaDv2",-79.3447,33.35003,"Jones_2017"
"Layer","ISRaDv2",-79.3447,33.35003,"Jones_2017"
"Layer","ISRaDv2",-79.3447,33.35003,"Jones_2017"
"Layer","ISRaDv2",-81.155,32.238,"Jones_2017"
"Layer","ISRaDv2",-81.155,32.238,"Jones_2017"
"Layer","ISRaDv2",-81.155,32.238,"Jones_2017"
"Layer","ISRaDv2",-81.155,32.238,"Jones_2017"
"Layer","ISRaDv2",-81.155,32.238,"Jones_2017"
"Layer","ISRaDv2",-81.15,32.24,"Jones_2017"
"Layer","ISRaDv2",-81.15,32.24,"Jones_2017"
"Layer","ISRaDv2",-81.15,32.24,"Jones_2017"
"Layer","ISRaDv2",-81.15,32.24,"Jones_2017"
"Layer","ISRaDv2",-81.14,32.18,"Jones_2017"
"Layer","ISRaDv2",-81.14,32.18,"Jones_2017"
"Layer","ISRaDv2",-81.14,32.18,"Jones_2017"
"Layer","ISRaDv2",-81.14,32.18,"Jones_2017"
"Layer","ISRaDv2",-81.14,32.18,"Jones_2017"
"Layer","ISRaDv2",-81.14,32.17,"Jones_2017"
"Layer","ISRaDv2",-81.14,32.17,"Jones_2017"
"Layer","ISRaDv2",-81.14,32.17,"Jones_2017"
"Layer","ISRaDv2",-81.14,32.17,"Jones_2017"
"Layer","ISRaDv2",-139.01526,69.57151,"Jong_2024"
"Layer","ISRaDv2",-139.01582,69.57155,"Jong_2024"
"Layer","ISRaDv2",-139.01514,69.57147,"Jong_2024"
"Layer","ISRaDv2",-139.01514,69.57147,"Jong_2024"
"Layer","ISRaDv2",-139.01582,69.5712,"Jong_2024"
"Layer","ISRaDv2",-139.01582,69.5712,"Jong_2024"
"Layer","ISRaDv2",-139.10113,69.56799,"Jong_2024"
"Layer","ISRaDv2",-139.00596,69.56949,"Jong_2024"
"Layer","ISRaDv2",-73.195,-4.063333,"Kelly_2017"
"Layer","ISRaDv2",-73.195,-4.063333,"Kelly_2017"
"Layer","ISRaDv2",-73.195,-4.063333,"Kelly_2017"
"Layer","ISRaDv2",-73.195,-4.063333,"Kelly_2017"
"Layer","ISRaDv2",-73.195,-4.063333,"Kelly_2017"
"Layer","ISRaDv2",-73.32,-3.8297,"kelly_2018"
"Layer","ISRaDv2",-73.32,-3.8297,"kelly_2018"
"Layer","ISRaDv2",-73.32,-3.8297,"kelly_2018"
"Layer","ISRaDv2",-73.32,-3.8297,"kelly_2018"
"Layer","ISRaDv2",-73.32,-3.8297,"kelly_2018"
"Layer","ISRaDv2",-73.32,-3.8297,"kelly_2018"
"Layer","ISRaDv2",-73.32,-3.8297,"kelly_2018"
"Layer","ISRaDv2",-73.32,-3.8297,"Kelly_2020"
"Layer","ISRaDv2",-73.32,-3.8297,"Kelly_2020"
"Layer","ISRaDv2",-73.32,-3.8297,"Kelly_2020"
"Layer","ISRaDv2",-73.32,-3.8297,"Kelly_2020"
"Layer","ISRaDv2",-73.32,-3.8297,"Kelly_2020"
"Layer","ISRaDv2",-73.32,-3.8297,"Kelly_2020"
"Layer","ISRaDv2",-73.32,-3.8297,"Kelly_2020"
"Layer","ISRaDv2",-73.32,-3.8297,"Kelly_2020"
"Layer","ISRaDv2",-73.32,-3.8297,"Kelly_2020"
"Layer","ISRaDv2",-73.32,-3.8297,"Kelly_2020"
"Layer","ISRaDv2",-126.88,65.16,"Kettles_2003"
"Layer","ISRaDv2",-126.88,65.16,"Kettles_2003"
"Layer","ISRaDv2",-121.75,61.73,"Kettles_2003"
"Layer","ISRaDv2",-121,62.72,"Kettles_2003"
"Layer","ISRaDv2",-127.53,65.1,"Kettles_2003"
"Layer","ISRaDv2",-127.53,65.1,"Kettles_2003"
"Layer","ISRaDv2",-127.53,65.1,"Kettles_2003"
"Layer","ISRaDv2",-127.53,65.1,"Kettles_2003"
"Layer","ISRaDv2",-120.04,61.95,"Kettles_2003"
"Layer","ISRaDv2",-120.04,61.95,"Kettles_2003"
"Layer","ISRaDv2",-120.04,61.95,"Kettles_2003"
"Layer","ISRaDv2",-133.4,68.34,"Kettles_2003"
"Layer","ISRaDv2",-133.4,68.34,"Kettles_2003"
"Layer","ISRaDv2",-133.45,68.28,"Kettles_2003"
"Layer","ISRaDv2",-133.76,67.8,"Kettles_2003"
"Layer","ISRaDv2",-121,61.86,"Kettles_2003"
"Layer","ISRaDv2",-121.35,61.81,"Kettles_2003"
"Layer","ISRaDv2",-121.35,61.81,"Kettles_2003"
"Layer","ISRaDv2",-123.12,62.79,"Kettles_2003"
"Layer","ISRaDv2",-123.12,62.79,"Kettles_2003"
"Layer","ISRaDv2",-123.12,62.79,"Kettles_2003"
"Layer","ISRaDv2",-123.12,62.79,"Kettles_2003"
"Layer","ISRaDv2",-122.61,62.28,"Kettles_2003"
"Layer","ISRaDv2",-122.61,62.28,"Kettles_2003"
"Layer","ISRaDv2",-122.61,62.28,"Kettles_2003"
"Layer","ISRaDv2",124.233333,24.483333,"Kida_2019"
"Layer","ISRaDv2",124.233333,24.483333,"Kida_2019"
"Layer","ISRaDv2",124.233333,24.483333,"Kida_2019"
"Layer","ISRaDv2",124.233333,24.483333,"Kida_2019"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",33.67,67.83,"Kremenetski_1997"
"Layer","ISRaDv2",32.37,69.63,"Kremenetski_1997"
"Layer","ISRaDv2",32.37,69.63,"Kremenetski_1997"
"Layer","ISRaDv2",32.37,69.63,"Kremenetski_1997"
"Layer","ISRaDv2",32.37,69.63,"Kremenetski_1997"
"Layer","ISRaDv2",32.37,69.63,"Kremenetski_1997"
"Layer","ISRaDv2",32.37,69.63,"Kremenetski_1997"
"Layer","ISRaDv2",32.37,69.63,"Kremenetski_1997"
"Layer","ISRaDv2",32.37,69.63,"Kremenetski_1997"
"Layer","ISRaDv2",32.37,69.63,"Kremenetski_1997"
"Layer","ISRaDv2",-114.13,55.06,"Kuhry_1996"
"Layer","ISRaDv2",-114.13,55.06,"Kuhry_1996"
"Layer","ISRaDv2",-114.13,55.06,"Kuhry_1996"
"Layer","ISRaDv2",-114.13,55.06,"Kuhry_1996"
"Layer","ISRaDv2",-114.13,55.06,"Kuhry_1996"
"Layer","ISRaDv2",-114.13,55.06,"Kuhry_1996"
"Layer","ISRaDv2",-107.5,55,"Kuhry_1997"
"Layer","ISRaDv2",-107.5,55,"Kuhry_1997"
"Layer","ISRaDv2",-107.5,55,"Kuhry_1997"
"Layer","ISRaDv2",-107.5,55,"Kuhry_1997"
"Layer","ISRaDv2",-107.5,55,"Kuhry_1997"
"Layer","ISRaDv2",-93.8,57.83,"Kuhry_1998"
"Layer","ISRaDv2",-93.8,57.83,"Kuhry_1998"
"Layer","ISRaDv2",-93.82,57.38,"Kuhry_1998"
"Layer","ISRaDv2",-93.82,57.38,"Kuhry_1998"
"Layer","ISRaDv2",-93.82,57.38,"Kuhry_2008"
"Layer","ISRaDv2",-93.82,57.38,"Kuhry_2008"
"Layer","ISRaDv2",-93.82,57.38,"Kuhry_2008"
"Layer","ISRaDv2",-93.82,57.38,"Kuhry_2008"
"Layer","ISRaDv2",-93.8,57.83,"Kuhry_2008"
"Layer","ISRaDv2",-93.8,57.83,"Kuhry_2008"
"Layer","ISRaDv2",-93.8,57.83,"Kuhry_2008"
"Layer","ISRaDv2",59.5,67.17,"Kultti_2004"
"Layer","ISRaDv2",59.5,67.17,"Kultti_2004"
"Layer","ISRaDv2",59.5,67.17,"Kultti_2004"
"Layer","ISRaDv2",59.5,67.17,"Kultti_2004"
"Layer","ISRaDv2",-73.201815,-4.2399133,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.201815,-4.2399133,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.201815,-4.2399133,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.201815,-4.2399133,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.2616967,-4.2764133,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.2616967,-4.2764133,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.2616967,-4.2764133,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.32065,-3.8343483,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.32065,-3.8343483,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.32065,-3.8343483,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.32065,-3.8343483,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.32065,-3.8343483,"Lähteenoja_2009"
"Layer","ISRaDv2",-74.0023967,-4.8887517,"Lähteenoja_2009"
"Layer","ISRaDv2",-74.0023967,-4.8887517,"Lähteenoja_2009"
"Layer","ISRaDv2",-74.0023967,-4.8887517,"Lähteenoja_2009"
"Layer","ISRaDv2",-74.0023967,-4.8887517,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.1949817,-4.0632,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.1949817,-4.0632,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.1949817,-4.0632,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.1949817,-4.0632,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.1949817,-4.0632,"Lähteenoja_2009"
"Layer","ISRaDv2",-73.1949817,-4.0632,"Lähteenoja_2009"
"Layer","ISRaDv2",-74.384733,-3.936833,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.384733,-3.936833,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.384733,-3.936833,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.384733,-3.936833,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.384733,-3.936833,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.384733,-3.936833,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.384733,-3.936833,"Lähteenoja_2012"
"Layer","ISRaDv2",-75.644283,-5.212183,"Lähteenoja_2012"
"Layer","ISRaDv2",-75.6401,-5.210583,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.825833,-6.327617,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.825833,-6.327617,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.825833,-6.327617,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.825833,-6.327617,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.825833,-6.327617,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.82785,-4.4373,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.82785,-4.4373,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.6259,-4.543883,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.6259,-4.543883,"Lähteenoja_2012"
"Layer","ISRaDv2",-74.6259,-4.543883,"Lähteenoja_2012"
